head/coords/0,head/coords/1,lankle/coords/0,lankle/coords/1,lelbow/coords/0,lelbow/coords/1,lhip/coords/0,lhip/coords/1,lknee/coords/0,lknee/coords/1,lshoulder/coords/0,lshoulder/coords/1,lwrist/coords/0,lwrist/coords/1,pelvis/coords/0,pelvis/coords/1,rankle/coords/0,rankle/coords/1,relbow/coords/0,relbow/coords/1,rhip/coords/0,rhip/coords/1,rknee/coords/0,rknee/coords/1,rshoulder/coords/0,rshoulder/coords/1,rwrist/coords/0,rwrist/coords/1,thorax/coords/0,thorax/coords/1,upperneck/coords/0,upperneck/coords/1
278.6761664,36.04854592,316.993408,415.6782342,379.7787091,118.398247,315.688553,237.8401946,324.6578982,333.7685773,318.4544179,116.2859725,438.9632032,108.778343,301.4766502,236.6397856,275.3591917,433.8660051,239.4458771,126.746521,290.3294182,250.1455878,285.1115987,341.5594483,268.7223245,120.2890778,219.3021011,116.6676333,289.4753075,116.750336,293.9526368,98.12301632
278.4895322,36.37969984,317.0133402,415.800009,378.5948947,119.3074797,316.2850189,237.719879,324.9041747,333.7566758,319.0633581,116.0170746,436.7069626,110.1591872,301.4931296,236.4596941,275.34832,433.9251424,235.4241178,127.1489715,290.1057626,250.1139258,285.2650067,341.8102643,268.4440038,119.914665,209.7638701,118.1577683,289.4233133,116.607895,294.415703,98.01647168
278.461895,36.61396032,317.0482253,415.945511,377.3744966,120.267792,316.891575,237.7177811,325.0984954,333.8539315,319.496441,115.78392,434.2894746,111.6016006,301.5344621,236.3526534,275.3221894,433.9890195,231.570816,127.5877382,289.8994445,250.1331328,285.4638291,342.0233152,268.2574272,119.5110323,200.953655,119.7299955,289.440384,116.4215853,295.0536922,97.84656512
278.5701946,36.72786688,317.091465,416.0888672,376.1243821,121.2560275,317.4534605,237.824631,325.215111,334.0388486,319.7450829,115.590935,431.7281722,113.0979155,301.5953254,236.314697,275.2801133,434.0431309,227.9342842,128.0792237,289.710903,250.204697,285.6895827,342.1836474,268.16,119.0922163,192.9492762,121.413193,289.5345306,116.2008666,295.8135603,97.6273728
278.7792397,36.72458624,317.1334074,416.2034509,374.834633,122.2486496,317.9232218,238.0116269,325.2334214,334.2744634,319.8227117,115.4278182,429.0292742,114.62944,301.6604045,236.327591,275.2194784,434.0708544,224.5362093,128.6363981,289.5289421,250.3152845,285.9186362,342.278137,268.1329344,118.6712646,185.7769395,123.225632,289.6856307,115.9559629,296.6214182,97.37445824
279.0506362,36.62933376,317.1643258,416.2664128,373.4841536,123.2242202,318.2684518,238.2383731,325.1415251,334.5153619,319.7627066,115.2751923,426.1971667,116.1695859,301.7089274,236.3646317,275.1362419,434.0565875,221.3822938,129.2660525,289.3331526,250.4402541,286.1249926,342.2978022,268.1481933,118.2603456,179.4210432,125.170441,289.8554803,115.6973267,297.3954202,97.10418688
279.3500134,36.47991168,317.1774867,416.2629414,372.0489504,124.1665651,318.4772109,238.4628294,324.9394989,334.7156141,319.6138381,115.1114272,423.2443616,117.6888275,301.7207334,236.3980864,275.0267411,433.9896774,218.4734726,129.9679181,289.0989491,250.5497933,286.283913,342.2396851,268.1755827,117.8708646,173.8352205,127.2342682,290.0016211,115.4354477,298.0603219,96.83307648
279.6512032,36.31443008,317.171383,416.1890509,370.5101011,125.066681,318.5589984,238.6516954,324.6409606,334.8366931,319.4322586,114.919319,420.1977158,119.160919,301.682224,236.4067078,274.8900416,433.867712,215.8133318,130.7338714,288.8049126,250.6166266,286.3761709,342.1086886,268.1890867,117.512665,168.953209,129.3886566,290.0903322,115.1815795,298.5605811,96.57684352
279.9374963,36.160736,317.1500589,416.0521888,368.8596346,125.9225082,318.5410118,238.7880704,324.2728422,334.8555757,319.2710304,114.692192,417.0989229,120.5673216,301.5901184,236.3819501,274.7298624,433.6983392,213.4107206,131.5478515,288.4405709,250.6238176,286.3918874,341.9180109,268.1718445,117.1933363,164.6990586,131.5931322,290.1051328,114.9484256,298.8686368,96.3493728
280.2004621,36.02943424,317.1220205,415.8693792,367.1033478,126.7373274,318.4609222,238.8749696,323.8719174,334.7716333,319.1694451,114.4375232,413.9986419,121.899223,301.4525222,236.331673,274.5556256,433.4986688,211.2779616,132.3867418,288.012295,250.5710221,286.3335994,341.6883469,268.1193542,116.9169997,160.9955981,133.7996672,290.0497248,114.7503661,298.9876173,96.16176576
280.4368403,35.91270464,317.0980832,415.6635667,365.2602003,127.5166323,318.3584211,238.9345171,323.4791181,334.6110534,319.145088,114.1779712,410.9471514,123.1572723,301.2872314,236.2796019,274.3819808,433.292503,209.4274522,133.2224653,287.5446509,250.4764557,286.2169837,341.444969,268.0404666,116.6843411,157.7708339,135.9577939,289.9452403,114.6031187,298.9477158,96.0213472
280.6445312,35.7892992,317.0886419,415.4590227,363.3577344,128.2651904,318.2678797,239.0021517,323.1324384,334.4259072,319.1911315,113.9483264,407.9846957,124.3489075,301.1182406,236.2607955,274.2270662,433.1057549,207.8680422,134.0260314,287.0764352,250.3738784,286.0688589,341.2135885,267.955513,116.4925005,154.9617574,138.0201338,289.823952,114.5217517,298.7980269,95.93124416
280.8189965,35.63327808,317.10104,415.2772806,361.4256288,128.9856339,318.2131194,239.1189574,322.860489,334.286041,319.2793082,113.7890246,405.133705,125.4855347,300.9707258,236.3138963,274.1092493,432.9615494,206.6019437,134.7719571,286.6526413,250.3047942,285.9225082,341.0163117,267.892208,116.3357542,152.5152685,139.9478912,289.7208403,114.5182035,298.5951424,95.89042688
280.9510611,35.4244992,317.137184,415.1341722,359.4892499,129.6778867,318.2048416,239.3223955,322.6774214,334.264183,319.3674662,113.7362291,402.3962784,126.5800858,300.866089,236.4724352,274.0431021,432.8758906,205.6223488,135.4426957,286.3145062,250.3083802,285.811081,340.8686259,267.8793338,116.2062074,150.3866765,141.7154694,289.6655085,114.598007,298.3914758,95.89401216
281.0272979,35.15594496,317.1924781,415.0381568,357.5666426,130.3398515,318.2403949,239.6386336,322.581673,334.4176864,319.409561,113.8120653,399.7567366,127.6450349,300.8175853,236.7564013,274.0358541,432.8551386,204.9119565,136.0316467,286.0909843,250.4121587,285.7605741,340.7785037,267.9398534,116.0946272,148.5373114,143.312912,289.6753882,114.7581862,298.2260512,95.93437184
281.0330579,34.83718848,317.2562982,414.9899578,355.6700134,130.9680941,318.3058931,240.0769043,322.557335,334.7723962,319.3652915,114.0167616,397.190361,128.6911008,300.8275795,237.1670534,274.085159,432.895689,204.4428826,136.5433504,285.9934618,250.6256864,285.7842445,340.7470701,268.084297,115.9918592,146.932688,144.7455213,289.7518918,114.9860384,298.1193926,96.0025408
280.9573363,34.49230208,317.3140147,414.9832538,353.8108442,131.558151,318.3802221,240.6274413,322.5780102,335.3137018,319.2075155,114.3259046,394.6747206,129.7251514,300.887184,237.6853562,274.1792486,432.9856397,204.1780851,136.9913101,286.0144614,250.9388736,285.8800698,340.7701299,268.3066938,115.8903501,145.5427168,146.0295104,289.879799,115.2602765,298.0734445,96.08966848
280.79792,34.15416704,317.3501971,415.0063322,352.006569,132.1049882,318.4401894,241.2632563,322.6124954,335.9883309,318.9267347,114.69368,392.2018816,130.7479859,300.9781453,238.275223,274.2993357,433.1080531,204.0745542,137.3934554,286.1300659,251.3247872,286.0317229,340.8399584,268.5838701,115.7856371,144.3439386,147.1856691,290.0305939,115.5538938,298.0755232,96.18808768
280.5646707,33.85692608,317.3522758,415.0443936,350.2846144,132.6031878,318.4660147,241.944752,322.6305773,336.7159654,318.5320474,115.0617216,389.78672,131.7517088,301.0767744,238.8901517,274.4238854,433.244791,204.0875629,137.7669146,286.3048173,251.7459488,286.2129018,340.9466362,268.8791085,115.6774899,143.3223341,148.2321933,290.1691053,115.8385088,298.1044198,96.29192384
280.2797696,33.62873088,317.3136902,415.082359,348.6825178,133.047104,318.4456442,242.6264,322.6082611,337.4077414,318.0488589,115.3715136,387.4695206,132.7186202,301.1591533,239.4818118,274.5333862,433.3800314,204.1749952,138.1238176,286.4982221,252.1621325,286.3936806,341.0795405,269.1491507,115.5701446,142.4747469,149.1789626,290.2614022,116.0892102,298.1367494,96.39701824
279.9747661,33.4856416,317.2359654,415.1076224,347.2430803,133.4312442,318.3764838,243.2635878,322.5321197,337.9864883,317.5132371,115.577545,385.3114701,133.622055,301.2063405,240.008297,274.6143341,433.5026931,204.3006131,138.468208,286.6718291,252.5380326,286.5472602,341.2285805,269.3535616,115.471687,141.8068698,150.0248717,290.2819827,116.2882995,298.15176,96.5003968
279.685383,33.42880256,317.1288301,415.1125242,346.0055923,133.7507629,318.2641984,243.8191034,322.4011232,338.4030726,316.9643782,115.6572723,383.3836365,134.4301606,301.2081146,240.4407309,274.661255,433.6073683,204.4359968,138.7961197,286.7959021,252.8488922,286.6555021,341.3857459,269.4633101,115.3925702,141.3275526,150.758896,290.2180288,116.4276122,298.1339834,96.59984576
279.445801,33.44486208,317.0083046,415.0958349,344.9961472,134.0026854,318.1196403,244.2683027,322.2261811,338.6453248,316.4370726,115.6158067,381.7519379,135.1126861,301.1645126,240.7668307,274.6764563,433.6938285,204.5609472,139.0972518,286.8545152,253.083801,286.7121504,341.546135,269.467049,115.3435136,141.0411456,151.3651654,290.0701907,116.5087891,298.0740736,96.69384
279.2832947,33.50986496,316.8933869,415.0628947,344.2199706,134.1875456,317.9551123,244.6023558,322.0271302,338.7375258,315.9564589,115.4838182,380.4623411,135.6484986,301.0848237,240.9917638,274.6678925,433.7655354,204.6633722,139.3587494,286.8474579,253.2456397,286.7230413,341.7079738,269.3730355,115.3332518,140.9403226,151.829529,289.8509786,116.5420531,297.9689216,96.78176896
279.2140006,33.59523776,316.8020819,415.0242234,343.6587142,134.3109133,317.7815437,244.8285869,321.8284986,338.7309075,315.5360794,115.3096774,379.5297626,136.0322189,300.9845926,241.1350822,274.6461677,433.8275245,204.738407,139.5693587,286.7889216,253.348217,286.7036435,341.8712045,269.2067718,115.3658298,141.0016346,152.1465683,289.5815661,116.543808,297.8211974,96.86378496
279.2401312,33.67412544,316.7480467,414.9927424,343.2733536,134.3844224,317.6069638,244.9669459,321.6547014,338.6880109,315.1793286,115.1480102,378.933449,136.2768934,300.881424,241.2248422,274.6216205,433.8843155,204.7867584,139.7225952,286.7030528,253.4110643,286.674919,342.0349696,269.0050317,115.4384992,141.1846067,152.3242566,289.2884256,116.5330125,297.6389312,96.94061248
279.3491744,33.7263872,316.7385293,414.9805165,343.0125427,134.4246291,317.4364851,245.0437357,321.5260314,338.6651802,314.8832128,115.0478746,378.6209107,136.4116288,300.791111,241.289673,274.6021459,433.9381504,204.8121453,139.8182298,286.617527,253.4535219,286.6582874,342.1949389,268.8080595,115.540848,141.4350035,152.3846054,288.9995578,116.5271757,297.4345018,97.01232896
279.5158957,33.74115008,316.7740819,414.995575,342.8238298,134.4503405,317.2729875,245.0836755,321.4561082,338.6984256,314.6423149,115.0434874,378.5191347,136.474304,300.7246208,241.3512614,274.5920755,433.9883136,204.8181722,139.8619462,286.5571021,253.4898189,286.6710278,342.3420141,268.6513331,115.655975,141.6918086,152.3604582,288.7408256,116.5387725,297.2229574,97.07752256
279.706688,33.71643072,316.8496704,415.0397491,342.6652525,134.4784544,317.1180531,245.1031494,321.4508435,338.7959859,314.4516371,115.1489638,378.55072,136.5013888,300.686569,241.4190867,274.591904,434.0315533,204.805145,139.8628998,286.5382957,253.5264966,286.7225837,342.4632454,268.5585402,115.7635501,141.8970298,152.2878266,288.5319898,116.5725325,297.0197677,97.1323392
279.8855021,33.65707392,316.9564627,415.1079181,342.5141146,134.5191571,316.9727136,245.1057626,321.5083693,338.9383699,314.3076704,115.3569792,378.6515046,136.517639,300.6752589,241.4884378,274.5987891,434.0633395,204.767895,139.8302842,286.5662765,253.5623552,286.812153,342.5446317,268.5368922,115.844345,142.0066074,152.1964646,288.3832166,116.624489,296.8380736,97.17056256
280.0195501,33.57208256,317.0833971,415.1889229,342.3730086,134.572487,316.8380166,245.0812909,321.6199494,339.0850067,314.2077638,115.6414413,378.7857818,136.52832,300.683632,241.541767,274.6075629,434.0794086,204.6954726,139.7697446,286.6344454,253.5899546,286.9281389,342.5748256,268.5753632,115.8844378,142.000055,152.1004102,288.2929805,116.6823194,296.686592,97.18460096
280.0833894,33.47228992,317.2185709,415.2680397,342.2711942,134.6261978,316.7156218,245.0082208,321.7709734,339.1843034,314.1493037,115.9623334,378.9572909,136.5160749,300.7010842,241.5525626,274.61216,434.076729,204.5733261,139.6807482,286.7263603,253.5981939,287.0496371,342.5482176,268.6463738,115.8781818,141.8866541,151.9910432,288.2480813,116.7278291,296.5684128,97.16674816
280.0609779,33.3693696,317.349911,415.3303814,342.2631834,134.6565248,316.6080858,244.8590086,321.9429018,339.185047,314.1292192,116.2724685,379.2131424,136.4429094,300.7152941,241.4909171,274.6070669,434.0538886,204.3881414,139.5550157,286.8196294,253.5746195,287.149792,342.4668314,268.7106323,115.8289338,141.7071533,151.8347168,288.2267949,116.7402266,296.4813997,97.111168
279.9456026,33.27541376,317.465801,415.3645709,342.4234387,134.6308134,316.5189555,244.6071245,322.1154784,339.0464403,314.1443059,116.524544,379.6405792,136.257095,300.7142067,241.329632,274.5887187,434.0107725,204.1347693,139.377136,286.8907738,253.5072896,287.2010419,342.3402022,268.7246515,115.746727,141.530857,151.5753171,288.2039642,116.7003629,296.4196966,97.01580032
279.7387885,33.20365888,317.5556755,415.3656294,342.8383635,134.5120621,316.4525222,244.2337798,322.2698214,338.7454413,314.1921997,116.6782381,380.3566739,135.9023283,300.6877139,241.0495565,274.5564653,433.9481446,203.8233946,139.126663,286.920185,253.3862304,287.1809581,342.1837043,268.6500928,115.6450656,141.4495942,151.1421965,288.1572531,116.5946195,296.3755795,96.88373568
279.4486618,33.16852544,317.6109696,415.3364275,343.5954669,134.2641446,316.4130784,243.7333491,322.3915098,338.28104,314.27248,116.7061997,381.4922714,135.328064,300.6291578,240.6438637,274.5130349,433.8673594,203.4854125,138.7816621,286.8962477,253.2045171,287.0775226,342.0158195,268.4628294,115.536537,141.5703962,150.461159,288.072777,116.4178086,296.3414003,96.72340416
279.088745,33.18466176,317.6264192,415.2873517,344.7706982,133.8569261,316.4039232,243.1153491,322.4733734,337.6750374,314.3877408,116.5976717,383.1726458,134.4973754,300.5361747,240.1199533,274.4646451,433.7705037,203.176041,138.3225632,286.8172838,252.9591942,286.8926618,341.8551443,268.160057,115.42984,142.0087622,149.4670106,287.9484749,116.17424,296.3104819,96.54758464
278.6771776,33.26492288,317.6011085,415.2341274,346.4156723,133.2703398,316.4257811,242.4035264,322.5167085,336.969223,314.5439149,116.3599398,385.4973984,133.392105,300.4108813,239.4992448,274.420185,433.6609747,202.9731558,137.7355955,286.6911315,252.6518822,286.6424749,341.7175482,267.7631187,115.3286362,142.8838918,148.1147002,287.7946662,115.876999,296.2771795,96.37138368
278.2367514,33.41751104,317.5389293,415.194464,348.5464858,132.4969862,316.4746854,241.6319846,322.5308608,336.2190054,314.7494886,116.0168454,388.5229491,132.0142746,300.2587322,238.8147738,274.3900109,433.5441018,202.9720685,137.0147322,286.5325734,252.2888371,286.3541792,341.6140365,267.3149299,115.2332685,144.31592,146.3872531,287.6310541,115.5456544,296.2359238,96.20975488
277.7948,33.64330304,317.4481581,415.1839635,351.137047,131.5430829,316.5400698,240.8399392,322.5303648,335.484009,315.0135994,115.6048205,392.2500992,130.3843686,300.0869754,238.107033,274.3840026,433.4275821,203.277321,136.1627962,286.3593101,251.8803981,286.0601427,341.5494726,266.8716813,115.1445773,146.4247322,144.2990496,287.4816134,115.2036666,296.1802291,96.07559232
277.3822592,33.93375424,317.3401645,415.2123738,354.1192627,130.4275514,316.6039469,240.0667571,322.5310515,334.8179437,315.3425792,115.1674272,396.619072,128.5379027,299.9030688,237.418976,274.4097139,433.321209,203.9928819,135.1915744,286.1884883,251.4401626,285.7907488,341.5222739,266.491127,115.0688934,149.3288614,141.8941882,287.3687174,114.875984,296.1021805,95.97915648
277.0311354,34.2705536,317.2276307,415.2808858,357.3902131,129.1796493,316.642151,239.3479155,322.5460813,334.2602157,315.73576,114.7495654,401.5126803,126.5202714,299.7140122,236.7910387,274.4705389,433.2355878,205.2124211,134.1210938,286.034889,250.9843066,285.5681613,341.5247347,266.2202266,115.0217818,153.1428909,139.2396544,287.308407,114.5870208,295.9930995,95.92781056
276.770649,34.62669376,317.1228787,415.3814317,360.8244326,127.8357696,316.6283418,238.7131117,322.5832365,333.8320352,316.1818694,114.3917082,406.7679974,124.3811034,299.527168,236.257591,274.5648768,433.1799891,207.01128,132.979088,285.9115411,250.5313491,285.4030035,341.5438842,266.0863878,115.0287629,157.9716589,136.4160922,287.3082733,114.3589786,295.8453754,95.92609408
276.6233254,34.96837632,317.036457,415.4980851,364.2885971,126.4348224,316.5397069,238.1853869,322.6439667,333.537216,316.6571424,114.1250989,412.1943283,122.1688845,299.3521312,235.8446502,274.6861459,433.1597709,209.4405747,131.7988589,285.8323482,250.1022912,285.2944371,341.5628051,266.0947418,115.1212314,163.8999936,133.5071565,287.3680499,114.2095565,295.6550598,95.97469312
276.6025734,35.25886528,316.9762611,415.6105139,367.655792,125.0146483,316.3633728,237.7814483,322.7246477,333.3662035,317.1265984,113.9679334,417.5947955,119.9266432,299.2024992,235.5688858,274.8237613,433.1744864,212.5236128,130.6168365,285.8146669,249.7201158,285.2332877,341.5629581,266.231575,115.3288269,170.9778214,130.5905152,287.4821472,114.1492461,295.4245568,96.06903104
276.7121504,35.46325696,316.9470214,415.6985094,370.8174131,123.6087034,316.101456,237.5117875,322.8189088,333.3013152,317.548599,113.9233402,422.7873229,117.6902771,299.0961645,235.4375078,274.9647142,433.2173728,216.2525562,129.4692614,285.8796499,249.4083597,285.2062227,341.5270995,266.4724352,115.670471,179.2016602,127.732048,287.6429555,114.1783526,295.1646995,96.19777664
276.9472883,35.55408448,316.9501498,415.746393,373.6911008,122.2447206,315.7731629,237.3800659,322.9196928,333.3215904,317.8814694,113.9797971,427.6207731,115.4890061,299.0533254,235.4479981,275.0954438,433.2767962,220.5837248,128.3880614,286.048393,249.187641,285.1996806,341.4427565,266.791191,116.1470413,188.4954835,124.983063,287.8433798,114.2852019,294.8949434,96.34304064
277.2966957,35.5171968,316.9837952,415.7462976,376.224327,120.9444806,315.4131315,237.382393,323.0207827,333.4062957,318.0905914,114.1148755,431.9839098,113.3478547,299.092121,235.5881498,275.203552,433.339081,225.4308698,127.3971174,286.3353158,249.0714643,285.202656,341.3048934,267.1667098,116.7378618,198.6956787,122.3809434,288.0778125,114.4466784,294.6411322,96.48246784
277.7446176,35.3555296,317.0428659,415.6994822,378.3940506,119.7249984,315.0655174,237.5063706,323.1172179,333.5366246,318.154087,114.3005754,435.8073427,111.2908557,299.2232896,235.8361818,275.2795789,433.3921626,230.6587789,126.5091706,286.7407802,249.0619853,285.208073,341.1175155,267.5849722,117.402649,209.5448115,119.9515149,288.3411405,114.63192,294.430752,96.59324672
278.2721709,35.09033216,317.1195411,415.6155398,380.202217,118.6007693,314.7752762,237.7306746,323.2051085,333.6956403,318.0661581,114.5092774,439.0602874,109.3440627,299.4455149,236.1621478,275.3182605,433.4284589,236.082249,125.7260896,287.2465325,249.1480256,285.2130317,340.8934592,268.0358125,118.0885312,220.6983565,117.7132416,288.6261562,114.8087693,294.2866138,96.65737152
278.8576506,34.75852992,317.2042086,415.5097869,381.6694643,117.5858688,314.5785901,238.0260083,323.2814406,333.8674739,317.838135,114.718208,441.7444608,107.5373459,299.7434618,236.5303424,275.3195002,433.4462739,241.4755437,125.0423053,287.8160666,249.3060685,285.2179526,340.652199,268.5071757,118.7402342,231.7456819,115.68264,288.9211846,114.9506381,294.2211533,96.66618368
279.475632,34.40582272,317.2869875,415.3994944,382.8281402,116.6949082,314.4949344,238.3575437,323.3440397,334.0369037,317.497463,114.9111558,443.8874816,105.9043885,300.0894355,236.9032672,275.288391,433.4490874,246.593952,124.4509504,288.4004019,249.5047763,285.2252576,340.4160499,268.9801408,119.3111802,242.2447968,113.8785555,289.2094042,115.0422285,294.2332646,96.62239104
280.096073,34.077072,317.3594477,415.299959,383.7162016,115.9414291,314.5227814,238.6895373,323.3917235,334.190407,317.0849798,115.078087,445.5366138,104.4791034,300.448551,237.2468186,275.2343181,433.4433171,251.204624,123.9490125,288.9479827,249.7115328,285.2375795,340.2054406,269.4283104,119.7716525,251.7681696,112.3233414,289.4709587,115.0817491,294.3087194,96.53869632
280.6847002,33.80649536,317.4162291,415.2214048,384.373207,115.3346637,314.640064,238.9904787,323.4246061,334.3181421,316.6495898,115.2137376,446.7527008,103.2901766,300.7857325,237.5354765,275.1689914,433.435545,255.1198579,123.5381696,289.4159507,249.8991776,285.2562144,340.0348474,269.8225978,120.1121139,259.9538042,111.038551,289.6875763,115.0788115,294.4240186,96.43386816
281.206112,33.6110688,317.455673,415.1676179,384.8379898,114.8755264,314.8099898,239.2379763,323.4445574,334.4153978,316.2406733,115.3165818,447.6047514,102.3541261,301.0727309,237.7559283,275.1039693,433.4303853,258.2250976,123.2213594,289.7788237,250.0505069,285.2800749,339.9104115,270.1391603,120.341225,266.5548896,110.036583,289.8476602,115.0497818,294.5522496,96.32751488
281.6300198,33.48957056,317.4794387,415.136423,385.1478957,114.554329,314.9907302,239.4216922,323.4545901,334.4826701,315.898857,115.3882214,448.1649402,101.669655,301.2929728,237.9075238,275.0483706,433.4294317,260.4953197,122.9970554,290.0319098,250.1593018,285.3058624,339.8298643,270.3668787,120.479927,271.4789581,109.311943,289.949913,115.0117114,294.6694758,96.23535168
281.9388768,33.42685696,317.4914362,415.1218893,385.3385165,114.3508909,315.1465606,239.5429613,323.4584806,334.5243834,315.6478118,115.4329299,448.5038374,101.214905,301.4432525,237.9999923,275.0073434,433.4317587,261.9957542,122.8551482,290.1883507,250.2285197,285.3292653,339.7846605,270.5104448,120.5540467,274.8069574,108.8367078,290.0035098,114.9775693,294.7599795,96.16645824
282.1339034,33.40183232,317.4961664,415.1170918,385.4433062,114.2377088,315.2567482,239.6123885,323.4593965,334.5470426,315.4899981,115.4571533,448.6868288,100.948944,301.5321158,238.0487443,274.9816134,433.4352397,262.8658106,122.7775955,290.2720454,250.2667046,285.346832,339.7633741,270.5874253,120.5879974,276.782112,108.5626605,290.0243187,114.9538419,294.8184774,96.1226272
282.2354317,33.39534784,317.4974061,415.1164435,385.4922483,114.1848755,315.3188512,239.6453856,323.4593581,334.5573997,315.4088019,115.4679872,448.7707904,100.818672,301.5756986,238.0700685,274.9684333,433.4380531,263.2878874,122.7426528,290.3092576,250.2842522,285.3573037,339.7554016,270.6210707,120.6006624,277.7622797,108.4302522,290.0287245,114.9409485,294.8491098,96.09973888
282.275696,33.3948896,317.4975014,415.1167584,385.5101395,114.1657254,315.344944,239.6574784,323.4592435,334.561081,315.3771213,115.471687,448.8010022,100.7692717,301.592121,238.0772397,274.9633024,433.4395123,263.4462739,122.73056,290.3220749,250.2905082,285.3619002,339.7532083,270.6322291,120.6042483,278.13776,108.3806227,290.0281715,114.9357984,294.8612211,96.09065984
282.2863008,33.39523328,317.497463,415.1169491,385.5146406,114.1610336,315.3520966,239.6604538,323.4592058,334.5619776,315.3689005,115.4725267,448.8084032,100.7566835,301.596279,238.07888,274.9619866,433.4399699,263.4862899,122.7277376,290.3250694,250.2920154,285.3632352,339.7528269,270.6347085,120.6048966,278.234329,108.3681107,290.027504,114.9344634,294.8643872,96.08825664
282.287655,33.39530944,317.4974438,415.1169875,385.515175,114.1604614,315.3530502,239.6607968,323.4592058,334.5620915,315.3678701,115.4726413,448.8093184,100.7551194,301.5967942,238.0790714,274.961815,433.4400365,263.4912678,122.7274323,290.3254125,250.2921869,285.3634074,339.7527885,270.6349754,120.6049728,278.2465363,108.3665466,290.0273702,114.9342726,294.8647878,96.08795136